Hectares,MUNIC_CD,MUNIC_NOME,Polo_Nome,Polo_Tipo,UF,UGRH_ID,UGRH_Nome,din_class,din_classF,latitude,longitude
54.41467917,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.003649261273925,-41.6155963105616
101.42612401,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.012739593534203,-41.61987378797256
28.75518365,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.01725567016434,-41.61326272399995
78.73516609,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,Indefinido,INDEFINIDO,-13.005655216246533,-41.5257406715068
52.51598663,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.012046347849264,-41.50109393978078
53.69971762,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.0230755085753,-41.5243705286301
53.82041912,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.036243939452007,-41.52362531123284
51.75354745,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.035382364369818,-41.50837764765749
53.95381192,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.032494291191725,-41.49880802530133
53.06312913,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.005512748342417,-41.47119715597256
54.11944909,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.007439012534206,-41.48622144645201
64.1622362,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,Indefinido,INDEFINIDO,-13.024773442095846,-41.48771378779449
52.02928516,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.034832793178035,-41.46091097010955
51.94356809,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.02257179961639,-41.45414265702734
54.9059691,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.009880634753378,-41.49345261673969
25.83063085,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.056965547725982,-41.452857229068464
81.93616869,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.030487693602694,-41.62068440086298
49.90485082,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,Indefinido,INDEFINIDO,-13.045219465506808,-41.512851742862985
105.80164242,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.085767449849268,-41.516213626657496
101.30542336,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.045648395410907,-41.50364788756159
101.3651312,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.057347333356118,-41.507279939109544
66.78356397,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.105339464273918,-41.47999262209586
103.2641724,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.103620005197136,-41.49037308414079
26.33300607,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.093313505438301,-41.48151891064377
108.41364131,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.130505555358926,-41.476574399128175
40.089048,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.12458686238352,-41.46230824867119
102.85852994,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.108665178410911,-41.50122743302733
100.35719998,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.113950051917762,-41.49200515694517
82.12827268,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.154720627383519,-41.559481834712294
64.4929436,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.161749460657482,-41.56503834682186
80.12981247,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.163787649712289,-41.55616379843832
80.80601594,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.132832220958859,-41.41570672780817
103.00681855,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.162757802260227,-41.53172214424654
82.94130103,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.141925772753376,-41.41292325615063
83.09690476,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.139887116958857,-41.422436732945165
82.25722793,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.149145746945159,-41.42072126402736
81.82471191,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.14618888345201,-41.429860239835584
80.33107647,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.160613878136937,-41.40888504131503
80.90432898,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.167420452890367,-41.41573176305476
27.33749676,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.157427417164335,-41.42496198390407
98.10757594,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.133331888150641,-41.46626917590407
82.59461764,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.169682001520504,-41.40632366328763
39.49985497,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,Indefinido,INDEFINIDO,-13.130634569739685,-41.458226995561596
101.22362585,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DLC,SAFRA DUPLA (LONGA),-13.164619362465709,-41.5076541456575
101.96438258,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.155624527657487,-41.49653120239723
65.99078802,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.143637652999955,-41.496083260945156
37.31505301,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.125115325493102,-41.46876213057529
21.38938383,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.16220720634242,-41.50029506419175
25.04364229,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.171233611862965,-41.47186919983559
23.54080844,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.160083441410915,-41.44789699001363
24.90567575,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.173518726465714,-41.47672585943831
101.15908717,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.16165469260269,-41.51795832416434
85.72852442,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.178127213890365,-41.468317493821885
78.5621967,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.192888466191732,-41.486803374821875
24.25661078,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.164411465698592,-41.45725993399997
24.25638665,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.168904084027348,-41.46694230491776
24.2420558,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.162519738945159,-41.4524808134246
92.47545789,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.174567601328723,-41.48712865835612
68.12882093,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.179681195835569,-41.43646544284927
82.90523692,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.19422059371228,-41.47755478802737
68.35939979,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.188489169342418,-41.465532528095835
101.37964107,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.199097899986254,-41.462653794794484
24.61373697,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.190661800780774,-41.419061758671184
94.83036485,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.172322727082152,-41.49993906893147
26.72017312,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.206731388794474,-41.41662052527393
25.85132319,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.19946584710955,-41.4227337926301
25.76322791,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.192718910904059,-41.414185145849274
99.27401584,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.16544642591776,-41.491299242150646
27.29196358,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.196085211890361,-41.44432241732872
25.10867635,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.204819171931458,-41.42196469979448
25.29321755,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.200835906520496,-41.44191938878078
25.2962514,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.201385529958861,-41.417444941712276
24.33264971,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.203078211999955,-41.437216620465705
26.38866993,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.208677110424611,-41.41164659267118
25.27522693,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.202611618904061,-41.42718875819173
27.08775405,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.197335177150638,-41.42810645960271
25.96603183,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.16653962910954,-41.46215032345201
25.07461842,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.196466317479402,-41.439043131972554
24.73055712,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.196031180780777,-41.41820022457532
25.96823105,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.208310013602691,-41.43644492667118
24.04218376,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.198160800767084,-41.41331619121914
24.96925574,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.206248374835575,-41.43146088627393
25.36568237,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.210012215356118,-41.42106371799994
27.35288668,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.194179664575293,-41.423561800753376
24.62078163,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.211409628041041,-41.43068362152052
25.8085539,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.207973998246537,-41.42638515119174
25.86181455,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.213911453602696,-41.410816367589
25.18650358,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.216709842410909,-41.42989777576708
102.85371282,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.207604023315017,-41.44589444073969
24.32299968,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.211955324191738,-41.41577096815062
102.10383036,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.216527665410915,-41.44018945945202
26.22139084,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.215358571958856,-41.420268234027354
24.84526369,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.213256570178038,-41.42556929921914
103.54462459,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.208038516986253,-41.45672553667119
101.2174685,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.228339670273925,-41.43088887324651
102.7418129,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.225320109931463,-41.409448366397214
104.40496923,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.227892838219121,-41.42021575165749
99.70932303,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.238582869999961,-41.41854672428765
20.21720188,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.242077693205438,-41.39760611361641
26.32878001,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.200855096506805,-41.43229614584925
61.21038571,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,TC,SAFRA TRIPLA,-13.254037036301321,-41.414497657890365
88.84753585,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.210333915191734,-41.39316454158899
30.92851581,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.18223334486297,-41.40604575168489
25.43111815,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.20336967924653,-41.41247321901367
104.38330074,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.238864198602693,-41.42937977661639
105.97685204,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.177911683739678,-41.37860135645201
29.76026868,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DLC,SAFRA DUPLA (LONGA),-13.228344996493107,-41.35107407449311
99.63882694,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.225890340520506,-41.445046408602686
98.01310657,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.200628404383517,-41.39393524683557
100.85932925,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.236574216438314,-41.4399044554383
102.48504975,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.216920709136941,-41.450950656588994
73.37226663,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.216813091027353,-41.38029077912323
26.26533306,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.257999591835567,-41.430785526589005
25.32944012,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.259220533712279,-41.42561570999995
23.88750601,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.262929647547898,-41.429263995068446
24.42622592,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.269248454191736,-41.419835100369816
26.28761842,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.267814463068449,-41.424925082452006
25.2765703,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.280454186945152,-41.43001571105475
26.55340188,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.279401699041053,-41.42268514278079
83.08271651,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.269034514082144,-41.446175961342426
72.04872907,2921906,Mucugê,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,DC,SAFRA DUPLA,-13.218685593561593,-41.38892225560271
24.78204827,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.275816116671189,-41.439641908876666
25.93585012,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.286498942753381,-41.439220286520495
24.27511382,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.292051930616392,-41.429824672465706
23.93453568,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.291675277835573,-41.41485231526023
24.53954973,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.297245016356113,-41.4288969545479
26.88813414,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.285929729150642,-41.429797769588994
24.27291116,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.283548949712282,-41.4346417785205
25.37983856,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.278264522643786,-41.43474877315066
24.91981915,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.278934360136939,-41.4173957077808
24.64262386,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.276160391657482,-41.40787683832873
25.6320833,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.295290554438315,-41.41865611571228
24.98008543,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.296777680904068,-41.41361863889037
25.8503753,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.279876958191736,-41.411934146328726
24.16861894,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.281118206931458,-41.43952278697255
25.30705968,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.303500036260228,-41.407180889410895
24.21596701,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.274536942904074,-41.42072272543831
28.11366512,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.329100921109537,-41.39824391368489
69.57863758,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.319518079438303,-41.410958656904064
25.26843446,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.294729695808176,-41.43370281479447
73.32855279,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.327481686452005,-41.4073964206849
73.18568201,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.316583154301322,-41.39386916804106
69.30373156,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.324482277136939,-41.390236155986265
80.34999787,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.307738481150636,-41.425551526904066
22.45989516,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.297807371095852,-41.43885578824655
68.97148816,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.317483621849266,-41.38497962504104
25.60906098,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.288864828410913,-41.434385008342424
78.47551666,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.317115043356118,-41.42635272883558
92.80397017,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,WC,SAFRA DUPLA (INVERNO),-13.293688813972556,-41.36583555773968
80.97918713,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SC,SAFRA SIMPLES,-13.297667437232835,-41.37483041982188
73.79599949,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.30892945335612,-41.38671208168489
69.66030723,2912202,Ibicoara,Mucugê-Ibicoara,Pivô Central,BA,54,Bacias Litorâneas Estaduais da BA,SP,SEMIPERENE,-13.300334928178037,-41.38822870406845
